單詞,idf
區款,9.165647925297504
保冷袋,9.165647925297504
區棧,9.165647925297504
區格,9.165647925297504
區木,9.165647925297504
區易,9.165647925297504
區數,9.165647925297504
區放,9.165647925297504
區想,9.165647925297504
區底,9.165647925297504
區帳,9.165647925297504
區夜,9.165647925297504
區地,9.165647925297504
區燈,9.165647925297504
區畫,9.165647925297504
原味,9.165647925297504
區種,9.165647925297504
厚片,9.165647925297504
厚度,9.165647925297504
厕所,9.165647925297504
使用量,9.165647925297504
印像,9.165647925297504
卡位,9.165647925297504
半區,9.165647925297504
區需,9.165647925297504
供人,9.165647925297504
區醬,9.165647925297504
區遇,9.165647925297504
區視,9.165647925297504
區落,9.165647925297504
區與區,9.165647925297504
區算,9.165647925297504
串燈,9.165647925297504
儲熱桶,9.165647925297504
下地,9.165647925297504
市面,9.165647925297504
三球,9.165647925297504
客能,9.165647925297504
布幕,9.165647925297504
市面上,9.165647925297504
客評,9.165647925297504
客語,9.165647925297504
小主,9.165647925297504
小道,9.165647925297504
市大,9.165647925297504
三格,9.165647925297504
小三花,9.165647925297504
巷子,9.165647925297504
少會,9.165647925297504
差距,9.165647925297504
布荷,9.165647925297504
小台,9.165647925297504
帳費,9.165647925297504
上桌,9.165647925297504
帳浴,9.165647925297504
一座座,9.165647925297504
客家菜,9.165647925297504
帳收,9.165647925297504
帳底,9.165647925297504
小腿肚,9.165647925297504
不包區,9.165647925297504
席地,9.165647925297504
小茶,9.165647925297504
小草,9.165647925297504
小商店,9.165647925297504
小蝌蚪,9.165647925297504
客服,9.165647925297504
上帝,9.165647925297504
三景,9.165647925297504
差水,9.165647925297504
差太,9.165647925297504
山影,9.165647925297504
密徑,9.165647925297504
富士,9.165647925297504
尿意,9.165647925297504
一池,9.165647925297504
實境,9.165647925297504
專頁,9.165647925297504
山地,9.165647925297504
工程,9.165647925297504
射靶,9.165647925297504
屋況,9.165647925297504
不太能,9.165647925297504
局限,9.165647925297504
居家,9.165647925297504
屁飆,9.165647925297504
山會,9.165647925297504
山粉,9.165647925297504
尿急,9.165647925297504
密境,9.165647925297504
一族,9.165647925297504
山霧,9.165647925297504
容量,9.165647925297504
容器,9.165647925297504
尾款,9.165647925297504
峭壁,9.165647925297504
對線,9.165647925297504
川流,9.165647925297504
工作室,9.165647925297504
世俗,9.165647925297504
尖鋒,9.165647925297504
工作效率,9.165647925297504
工地,9.165647925297504
帳營主,9.165647925297504
帳分,9.165647925297504
小池,9.165647925297504
客們,9.165647925297504
廁分,9.165647925297504
下文,9.165647925297504
庭院,9.165647925297504
平易近人,9.165647925297504
座椅,9.165647925297504
子架,9.165647925297504
季時,9.165647925297504
小店,9.165647925297504
小弟,9.165647925297504
幻境,9.165647925297504
床位,9.165647925297504
季會,9.165647925297504
季末,9.165647925297504
小熊,9.165647925297504
底片,9.165647925297504
季見,9.165647925297504
度間,9.165647925297504
店主,9.165647925297504
小物,9.165647925297504
孩子王,9.165647925297504
小手,9.165647925297504
客位,9.165647925297504
中雨,9.165647925297504
客夜,9.165647925297504
小站,9.165647925297504
小段,9.165647925297504
嬤都,9.165647925297504
廁數,9.165647925297504
帳車,9.165647925297504
帳邊,9.165647925297504
小童,9.165647925297504
小窩感,9.165647925297504
小條,8.760182817189339
古意,8.760182817189339
反潮,8.760182817189339
尿味,8.760182817189339
小營位,8.760182817189339
牛肉,8.760182817189339
散散步,8.760182817189339
故事,8.760182817189339
整群,8.760182817189339
牌子,8.760182817189339
小牛,8.760182817189339
吃力,8.760182817189339
片護,8.760182817189339
整路,8.760182817189339
租金,8.760182817189339
窟窿,8.760182817189339
作客,8.760182817189339
小椅子,8.760182817189339
空空,8.760182817189339
地型,8.760182817189339
取景,8.760182817189339
穿衣服,8.760182817189339
邊聞,8.760182817189339
高空,8.760182817189339
地址,8.760182817189339
尿尿,8.760182817189339
狂吠,8.760182817189339
地力,8.760182817189339
口感,8.760182817189339
穿鞋,8.760182817189339
窘境,8.760182817189339
尿斗,8.760182817189339
疤疤,8.760182817189339
小猫,8.760182817189339
碎念,8.760182817189339
方可,8.760182817189339
睡墊,8.760182817189339
新蓋,8.760182817189339
生火,8.760182817189339
小菜,8.760182817189339
重新整理,8.760182817189339
叉路口,8.760182817189339
高功率,8.760182817189339
目的,8.760182817189339
目地,8.760182817189339
中餐,8.760182817189339
玩法,8.760182817189339
品牌,8.760182817189339
男性,8.760182817189339
商量,8.760182817189339
白目,8.760182817189339
鄰帳,8.760182817189339
小腿,8.760182817189339
病菌,8.760182817189339
商家,8.760182817189339
番茄,8.760182817189339
吹泡泡,8.760182817189339
伙食,8.760182817189339
星座,8.760182817189339
野兔,8.760182817189339
尺寸,8.760182817189339
時因,8.760182817189339
小群,8.760182817189339
破洞,8.760182817189339
小白,8.760182817189339
小白狗,8.760182817189339
下午茶,8.760182817189339
砂網,8.760182817189339
國五,8.760182817189339
因雨,8.760182817189339
琉璃,8.760182817189339
星是,8.760182817189339
少收,8.760182817189339
石鍋,8.760182817189339
石礫,8.760182817189339
伙伴,8.760182817189339
回娘家,8.760182817189339
石桌,8.760182817189339
小鬼,8.760182817189339
屁孩,8.760182817189339
嫂子,8.760182817189339
叉路,8.760182817189339
車帳,8.760182817189339
心想,8.760182817189339
螽斯,8.760182817189339
躁音,8.760182817189339
平面,8.760182817189339
一家子,8.760182817189339
蜜香,8.760182817189339
冰水,8.760182817189339
倒楣,8.760182817189339
蛾類,8.760182817189339
蛾跟,8.760182817189339
冰食,8.760182817189339
蚊防,8.760182817189339
車床,8.760182817189339
車貼,8.760182817189339
車會,8.760182817189339
帳距,8.760182817189339
蓄水,8.760182817189339
落羽,8.760182817189339
出水孔,8.760182817189339
菜色,8.760182817189339
菜渣,8.760182817189339
草長,8.760182817189339
草道,8.760182817189339
帳帳,8.760182817189339
帳團,8.760182817189339
帳包,8.760182817189339
黑夜,8.760182817189339
年青人,8.760182817189339
公告,8.760182817189339
公公,8.760182817189339
廁水,8.760182817189339
廁太,8.760182817189339
廚餘桶,8.760182817189339
先行,8.760182817189339
廁區,8.760182817189339
光源,8.760182817189339
賞星,8.760182817189339
貓會,8.760182817189339
變球池,8.760182817189339
護草,8.760182817189339
座式,8.760182817189339
警告,8.760182817189339
座位,8.760182817189339
內賞,8.760182817189339
店小二,8.760182817189339
親民,8.760182817189339
路牌,8.760182817189339
全濕,8.760182817189339
黑板,8.760182817189339
全貌,8.760182817189339
裝水,8.760182817189339
袋子,8.760182817189339
表面,8.760182817189339
八卦,8.760182817189339
路算,8.760182817189339
草木,8.760182817189339
車點,8.760182817189339
管子,8.760182817189339
缺憾,8.760182817189339
逆向,8.760182817189339
麒麟,8.760182817189339
保持良好,8.760182817189339
老朋友,8.760182817189339
區樹,8.760182817189339
老小,8.760182817189339
排序,8.760182817189339
父母,8.760182817189339
排泄物,8.760182817189339
一星,8.760182817189339
山茶,8.760182817189339
區草,8.760182817189339
區車,8.760182817189339
茶花,8.760182817189339
插曲,8.760182817189339
高速公路,8.760182817189339
網紗,8.760182817189339
山居,8.760182817189339
層架,8.760182817189339
細項,8.760182817189339
收假,8.760182817189339
紅肉,8.760182817189339
屋主,8.760182817189339
糖果,8.760182817189339
精神,8.760182817189339
米酒,8.760182817189339
老鼠,8.760182817189339
耳朵,8.760182817189339
指引方向,8.760182817189339
聲太,8.760182817189339
別帳,8.760182817189339
利用,8.760182817189339
麻薯,8.760182817189339
前區,8.760182817189339
苦花,8.760182817189339
輪候,8.760182817189339
花茶,8.760182817189339
花果,8.760182817189339
花木,8.760182817189339
花卉,8.760182817189339
前會,8.760182817189339
前段,8.760182817189339
所需,8.760182817189339
自豪,8.760182817189339
腿力,8.760182817189339
辦電音,8.760182817189339
助人,8.760182817189339
動滋動,8.760182817189339
修路,8.760182817189339
打赤膊,8.760182817189339
信任,8.760182817189339
包帳,8.760182817189339
技巧,8.760182817189339
拖地,8.760182817189339
肥皂,8.760182817189339
排水管,8.760182817189339
煤油,8.760182817189339
主因,8.760182817189339
營主泡,8.760182817189339
模式,8.760182817189339
水亂,8.760182817189339
降風,8.760182817189339
款式,8.760182817189339
枯木,8.760182817189339
天雨,8.760182817189339
防水布,8.760182817189339
水色,8.760182817189339
溢流,8.760182817189339
水糟,8.760182817189339
湖面,8.760182817189339
人性化,8.760182817189339
湖光山色,8.760182817189339
柴爐,8.760182817189339
人情,8.760182817189339
妻小,8.760182817189339
營主帶,8.760182817189339
水盆,8.760182817189339
温度,8.760182817189339
主食,8.760182817189339
枸杞,8.760182817189339
營主是,8.760182817189339
水源地,8.760182817189339
椰子,8.760182817189339
清水,8.760182817189339
客房,8.760182817189339
桿子,8.760182817189339
人手,8.760182817189339
人士,8.760182817189339
會帶,8.760182817189339
好景,8.760182817189339
泡水,8.760182817189339
河道,8.760182817189339
板娘,8.760182817189339
濾水,8.760182817189339
附燈,8.760182817189339
好事,8.760182817189339
好人,8.760182817189339
天才,8.760182817189339
夜燈,8.760182817189339
有效率,8.760182817189339
事物,8.760182817189339
夜市,8.760182817189339
火金,8.760182817189339
主對,8.760182817189339
火金姑,8.760182817189339
陌生人,8.760182817189339
燈串,8.760182817189339
事件,8.760182817189339
澡堂,8.760182817189339
小事,8.760182817189339
有景,8.760182817189339
防雨,8.760182817189339
大台,8.760182817189339
宵夜,8.760182817189339
會痛,8.760182817189339
大吼大叫,8.760182817189339
人帶,8.760182817189339
照路,8.760182817189339
果汁,8.760182817189339
小哥,8.760182817189339
木板,8.760182817189339
面景,8.760182817189339
棚位,8.760182817189339
人力,8.760182817189339
離城,8.760182817189339
顆星,8.760182817189339
鍋具,8.760182817189339
水水,8.760182817189339
棚子,8.760182817189339
營站,8.760182817189339
大水池,8.760182817189339
雨篷,8.760182817189339
太短,8.760182817189339
水強,8.760182817189339
地球,8.760182817189339
女性,8.760182817189339
營主養,8.760182817189339
景物,8.760182817189339
封路,8.760182817189339
營槌,8.760182817189339
小會車,8.760182817189339
地段,8.760182817189339
密度,8.760182817189339
地會,8.760182817189339
水泥路,8.760182817189339
消耗,8.760182817189339
流浪狗,8.760182817189339
小帳,8.760182817189339
木桌,8.760182817189339
流星雨,8.760182817189339
水温,8.760182817189339
天候,8.760182817189339
淋濕,8.760182817189339
地表,8.760182817189339
柑仔店,8.760182817189339
景象,8.760182817189339
梯型,8.760182817189339
棉花,8.760182817189339
大拇指,8.760182817189339
比例,8.760182817189339
大路,8.760182817189339
浴側,8.760182817189339
香醇,8.760182817189339
棚架,8.760182817189339
太少間,8.760182817189339
棧板區,8.760182817189339
空位,8.472500744737559
被子,8.472500744737559
大包,8.472500744737559
蟋蟀,8.472500744737559
兩區,8.472500744737559
蜈蚣,8.472500744737559
口罩,8.472500744737559
便利性,8.472500744737559
秩序,8.472500744737559
能玩,8.472500744737559
定會,8.472500744737559
一遊,8.472500744737559
整包,8.472500744737559
共遊,8.472500744737559
活力,8.472500744737559
中心,8.472500744737559
床包,8.472500744737559
滴水,8.472500744737559
亮度,8.472500744737559
精心,8.472500744737559
屋簷,8.472500744737559
零食,8.472500744737559
遊具,8.472500744737559
尾巴,8.472500744737559
女營主,8.472500744737559
隘蘭,8.472500744737559
微溫,8.472500744737559
泥地,8.472500744737559
二區,8.472500744737559
泥水,8.472500744737559
屁股,8.472500744737559
木材,8.472500744737559
隔板,8.472500744737559
友們,8.472500744737559
食用,8.472500744737559
食品,8.472500744737559
衛廁,8.472500744737559
大型犬,8.472500744737559
海派,8.472500744737559
官網,8.472500744737559
大團,8.472500744737559
木柴,8.472500744737559
不容,8.472500744737559
缺水,8.472500744737559
蟾蜍,8.472500744737559
松下,8.472500744737559
大器,8.472500744737559
號區,8.472500744737559
行為,8.472500744737559
太棒,8.472500744737559
全部都是,8.472500744737559
地理,8.472500744737559
星院,8.472500744737559
人潮,8.472500744737559
人會,8.472500744737559
星河,8.472500744737559
因素,8.472500744737559
瓦數,8.472500744737559
草屯,8.472500744737559
星斗,8.472500744737559
生啤酒,8.472500744737559
地震,8.472500744737559
下巴,8.472500744737559
濕氣,8.472500744737559
姐姐,8.472500744737559
重度,8.472500744737559
用材,8.472500744737559
柏油,8.472500744737559
水熱,8.472500744737559
條路,8.472500744737559
玩玩,8.472500744737559
坑坑,8.472500744737559
冷度,8.472500744737559
車泊,8.472500744737559
兄弟,8.472500744737559
晚收,8.472500744737559
爸爸,8.472500744737559
人群,8.472500744737559
黑蚊,8.472500744737559
蔬果,8.472500744737559
蚊燈,8.472500744737559
地毯,8.472500744737559
下坡路,8.472500744737559
落石,8.472500744737559
狗會,8.472500744737559
落地,8.472500744737559
猴群,8.472500744737559
地營釘,8.472500744737559
王位,8.472500744737559
水力,8.472500744737559
蛋糕,8.472500744737559
植栽,8.472500744737559
瞭望台,8.472500744737559
太重,8.472500744737559
小吃,8.472500744737559
手作,8.472500744737559
功率,8.472500744737559
無景,8.472500744737559
小人,8.472500744737559
市集,8.472500744737559
吐司,8.472500744737559
少帶,8.472500744737559
影片,8.472500744737559
黑糖,8.472500744737559
砂石,8.472500744737559
文化,8.472500744737559
同事,8.472500744737559
吊床,8.472500744737559
天棚,8.472500744737559
板子,8.472500744737559
汽水,8.472500744737559
流星,8.472500744737559
內路,8.472500744737559
下釘,8.472500744737559
旅程,8.472500744737559
旅客,8.472500744737559
水箱,8.472500744737559
商店,8.472500744737559
所有人,8.472500744737559
人心,8.472500744737559
營主像,8.472500744737559
訂營位,8.472500744737559
百帳,8.472500744737559
水柱,8.249357193423348
柴火,8.249357193423348
板區,8.249357193423348
挖沙,8.249357193423348
車宿,8.249357193423348
油桐,8.249357193423348
天地,8.249357193423348
聲量,8.249357193423348
客家,8.249357193423348
帳用,8.249357193423348
舒壓,8.249357193423348
客家人,8.249357193423348
泡沫,8.249357193423348
成群,8.249357193423348
水會,8.249357193423348
沙子,8.249357193423348
性能,8.249357193423348
蜘蛛,8.249357193423348
身影,8.249357193423348
區會,8.249357193423348
冰桶,8.249357193423348
草坡,8.249357193423348
交朋友,8.249357193423348
零星,8.249357193423348
枯枝,8.249357193423348
人造,8.249357193423348
燒材,8.249357193423348
整地,8.249357193423348
月份,8.249357193423348
月亮,8.249357193423348
餐具,8.249357193423348
住家,8.249357193423348
黑色,8.249357193423348
眼睛,8.249357193423348
真棒,8.249357193423348
白色,8.249357193423348
營主太,8.249357193423348
最靠近,8.249357193423348
形蟲,8.249357193423348
小白菜,8.249357193423348
單帳,8.249357193423348
用具,8.249357193423348
器材,8.249357193423348
內帳,8.249357193423348
甘心,8.249357193423348
星樂,8.249357193423348
弟弟,8.249357193423348
地瓜,8.249357193423348
玩球,8.249357193423348
引擎,8.249357193423348
狗吠,8.249357193423348
營客,8.249357193423348
賞螢,8.249357193423348
特二區,8.249357193423348
物櫃,8.249357193423348
晨曦,8.249357193423348
地太,8.249357193423348
很糟,8.249357193423348
床墊,8.249357193423348
收尾,8.249357193423348
收太,8.249357193423348
羽毛球,8.249357193423348
秘密,8.249357193423348
一流,8.249357193423348
地布,8.249357193423348
定位,8.249357193423348
主人家,8.067035636629395
風繩,8.067035636629395
柑橘,8.067035636629395
水泥地,8.067035636629395
消失,8.067035636629395
私藏,8.067035636629395
水流,8.067035636629395
青草,8.067035636629395
縣道,8.067035636629395
木棧,8.067035636629395
二度,8.067035636629395
香蕉,8.067035636629395
廁浴,8.067035636629395
青菜,8.067035636629395
身心,8.067035636629395
景庭,8.067035636629395
巡場,8.067035636629395
區能,8.067035636629395
帳會,8.067035636629395
時營主,8.067035636629395
小燈,8.067035636629395
猴子,8.067035636629395
蜻蜓,8.067035636629395
帳間,8.067035636629395
水坑,8.067035636629395
浴盆,8.067035636629395
蔬菜,8.067035636629395
星光,8.067035636629395
午餐,8.067035636629395
目的地,8.067035636629395
妹妹,8.067035636629395
火台,8.067035636629395
梅后,8.067035636629395
全程,8.067035636629395
板凳,8.067035636629395
澡盆,8.067035636629395
功能,8.067035636629395
竹子,8.067035636629395
親力,8.067035636629395
臭臭,8.067035636629395
沙地,8.067035636629395
手工,8.067035636629395
大姐,8.067035636629395
都市人,8.067035636629395
材燒,8.067035636629395
概念,8.067035636629395
隔音,8.067035636629395
用水,8.067035636629395
商品,8.067035636629395
方法,8.067035636629395
太難,8.067035636629395
坡道,8.067035636629395
旅車,8.067035636629395
小米,8.067035636629395
人房,8.067035636629395
形容,8.067035636629395
紗網,8.067035636629395
棉被,7.912884956802135
套房,7.912884956802135
奶茶,7.912884956802135
步行,7.912884956802135
心目,7.912884956802135
踢球,7.912884956802135
蚱蜢,7.912884956802135
全身,7.912884956802135
置物架,7.912884956802135
小天地,7.912884956802135
狗屎,7.912884956802135
使用者,7.912884956802135
家用,7.912884956802135
泡菜,7.912884956802135
收濕帳,7.912884956802135
隧道,7.912884956802135
垃圾筒,7.912884956802135
池子,7.912884956802135
不合理,7.912884956802135
仙女,7.912884956802135
睡袋,7.912884956802135
水廁,7.912884956802135
出面,7.912884956802135
牛奶,7.912884956802135
晚霞,7.912884956802135
程度,7.912884956802135
爬坡,7.912884956802135
私人,7.912884956802135
行李,7.779353564177613
角落,7.779353564177613
便利商店,7.779353564177613
區營主,7.779353564177613
告示牌,7.779353564177613
角度,7.779353564177613
羽球,7.779353564177613
原住民,7.779353564177613
渡假,7.779353564177613
故障,7.779353564177613
尖峰,7.779353564177613
孩童,7.779353564177613
效果,7.779353564177613
夜空,7.779353564177613
好心,7.779353564177613
夜衝,7.779353564177613
速度,7.779353564177613
雨水,7.779353564177613
太暗,7.779353564177613
爬山,7.779353564177613
棒球,7.779353564177613
地主,7.779353564177613
代表,7.779353564177613
整片,7.779353564177613
夫人,7.779353564177613
老板娘,7.779353564177613
岔路,7.779353564177613
洗菜,7.779353564177613
坑洞,7.66157052852123
碎石子,7.66157052852123
酒精,7.66157052852123
棒棒,7.66157052852123
基地,7.66157052852123
物品,7.66157052852123
營柱,7.66157052852123
外食,7.66157052852123
小屋,7.66157052852123
玩具,7.66157052852123
一區,7.66157052852123
土地,7.66157052852123
小團,7.66157052852123
回程,7.66157052852123
器具,7.66157052852123
早餐,7.66157052852123
蚊太,7.66157052852123
滑梯,7.66157052852123
啤酒,7.66157052852123
措施,7.66157052852123
水道,7.66157052852123
世界,7.66157052852123
考量,7.66157052852123
架子,7.66157052852123
草區,7.66157052852123
中央,7.66157052852123
帳區,7.66157052852123
供水,7.66157052852123
菜瓜布,7.66157052852123
刀山,7.66157052852123
拖鞋,7.66157052852123
公分,7.66157052852123
面向,7.66157052852123
陪伴,7.66157052852123
奶奶,7.66157052852123
跳蚤,7.66157052852123
落雨,7.66157052852123
太差,7.66157052852123
柴燒,7.556210012863403
豆腐,7.556210012863403
地理位置,7.556210012863403
電箱,7.556210012863403
冷水澡,7.556210012863403
水管,7.556210012863403
地墊,7.556210012863403
工具,7.556210012863403
帆布,7.556210012863403
耳塞,7.556210012863403
方向,7.556210012863403
月台,7.556210012863403
冰棒,7.556210012863403
滑草,7.556210012863403
漏水,7.556210012863403
平地,7.556210012863403
營主們,7.556210012863403
區營,7.556210012863403
垃圾袋,7.556210012863403
生物,7.556210012863403
置物,7.556210012863403
密集,7.556210012863403
淋雨,7.556210012863403
炊事,7.556210012863403
衣物,7.556210012863403
鞋子,7.460899833059078
仙草,7.460899833059078
三思,7.460899833059078
廁紙,7.460899833059078
流理台,7.460899833059078
天堂,7.460899833059078
棚區,7.460899833059078
待客,7.460899833059078
店家,7.460899833059078
蝌蚪,7.460899833059078
蝴蝶,7.460899833059078
泡茶,7.460899833059078
廚餘,7.460899833059078
臭味,7.460899833059078
原因,7.460899833059078
水瓢,7.460899833059078
全家人,7.460899833059078
燈條,7.460899833059078
外套,7.460899833059078
動線,7.373888456069449
仙境,7.373888456069449
迷人,7.373888456069449
花草,7.373888456069449
泡泡,7.373888456069449
男生,7.373888456069449
泥土,7.373888456069449
佛心,7.373888456069449
河流,7.373888456069449
人工,7.373888456069449
天空,7.373888456069449
營主能,7.373888456069449
人生,7.373888456069449
錯路,7.373888456069449
營繩,7.373888456069449
公用,7.373888456069449
湖景,7.373888456069449
衣服,7.2938457483959125
需注意,7.2938457483959125
寒流,7.2938457483959125
盥洗室,7.2938457483959125
不平,7.2938457483959125
植物,7.2938457483959125
事情,7.2938457483959125
草莓,7.2938457483959125
路途,7.2938457483959125
交流,7.2938457483959125
晚餐,7.2938457483959125
馬胎,7.21973777624219
地形,7.21973777624219
部落,7.21973777624219
疫情,7.21973777624219
教堂,7.21973777624219
空地,7.21973777624219
柏油路,7.21973777624219
區包區,7.21973777624219
暴雨,7.21973777624219
世外桃源,7.21973777624219
老婆,7.21973777624219
群山,7.21973777624219
造景,7.21973777624219
迷路,7.21973777624219
行程,7.21973777624219
球池,7.150744904755238
唱歌,7.150744904755238
泥巴,7.150744904755238
坐式,7.150744904755238
甜湯,7.150744904755238
椅子,7.150744904755238
方式,7.150744904755238
柚子,7.150744904755238
理想,7.150744904755238
日落,7.150744904755238
秘境,7.150744904755238
區離,7.150744904755238
草原,7.086206383617667
特地,7.086206383617667
尖石,7.086206383617667
坡度,7.086206383617667
水源,7.086206383617667
區營位,7.086206383617667
傻眼,7.086206383617667
青苔,7.086206383617667
用餐,7.086206383617667
桌子,7.086206383617667
小路,7.086206383617667
公路,7.025581761801233
石子,7.025581761801233
螃蟹,7.025581761801233
沙池,7.025581761801233
人情味,7.025581761801233
太太,7.025581761801233
特色,7.025581761801233
蜜蜂,7.025581761801233
清境,7.025581761801233
口袋,6.968423347961284
沿路,6.968423347961284
光害,6.968423347961284
羽松,6.968423347961284
友人,6.968423347961284
散步,6.9143561266910085
水泥,6.9143561266910085
噪音,6.9143561266910085
男女,6.9143561266910085
平台,6.9143561266910085
野狗,6.9143561266910085
路面,6.8630628323034575
派出所,6.8630628323034575
好友,6.8630628323034575
女生,6.8630628323034575
一家人,6.8630628323034575
路段,6.8630628323034575
老板,6.8630628323034575
桌椅,6.814272668134025
青蛙,6.814272668134025
游泳池,6.814272668134025
營主說,6.814272668134025
遮雨棚,6.814272668134025
住宿,6.814272668134025
烤肉,6.814272668134025
收訊,6.767752652499133
指示牌,6.767752652499133
水桶,6.767752652499133
玩沙,6.767752652499133
帳數,6.723300889928299
部份,6.723300889928299
走路,6.723300889928299
斜坡,6.723300889928299
地板,6.6807412755095035
太小,6.6807412755095035
小孩子,6.639919280989248
冷水,6.600698567835967
大哥,6.600698567835967
大間,6.600698567835967
高度,6.600698567835967
橘子,6.56295823985312
大片,6.56295823985312
射箭,6.56295823985312
印象,6.56295823985312
水果,6.56295823985312
山谷,6.5265905956822445
營友,6.491499275870975
防蚊,6.491499275870975
小巧,6.457597724195294
待人,6.457597724195294
地面,6.4248079013723025
淋浴,6.4248079013723025
大方,6.4248079013723025
水球,6.4248079013723025
兔子,6.4248079013723025
全家,6.393059203057723
民宿,6.393059203057723
狗狗,6.332434581241287
泳池,6.303447044368035
插座,6.275276167401339
營主會,6.275276167401339
好客,6.247877193213224
森林,6.247877193213224
照片,6.247877193213224
蟑螂,6.247877193213224
帳位,6.247877193213224
味道,6.221208946131063
食材,6.221208946131063
大景,6.221208946131063
梯田,6.221208946131063
路程,6.221208946131063
位子,6.221208946131063
棧板,6.1952334597278025
家庭,6.1952334597278025
小包,6.1952334597278025
原本,6.169915651743512
用品,6.169915651743512
會車,6.169915651743512
咖啡,6.169915651743512
回家,6.169915651743512
食物,6.121125487574081
下雨天,6.121125487574081
蚊香,6.097594990163886
音量,6.097594990163886
家人,5.987594094949558
天幕,5.987594094949558
草坪,5.987594094949558
心情,5.966974807746822
營釘,5.946772100429302
步道,5.9269694731331235
蚊液,5.9269694731331235
瀑布,5.888503192305327
洗碗,5.869811059293174
腹地,5.833443415122299
露客,5.8157438380228985
水量,5.764450543635348
溪流,5.654102486466483
美景,5.5821289868413935
新手,5.5821289868413935
星空,5.568335664709058
客人,5.541306992321139
冷藏,5.528061765571118
山景,5.514989684003765
溪水,5.476768471183568
共用,5.46434595118501
大人,5.416143849367132
溜滑梯,5.392886987202865
水槽,5.392886987202865
山路,5.370158736125309
老街,5.315500323587445
大雨,5.315500323587445
垃圾桶,5.284084127354066
超棒,5.167447223628305
小心,5.167447223628305
垃圾,5.158314740065032
道路,5.149264904545115
碎石,5.046610750485032
夫妻,5.046610750485032
海拔,5.006764841937832
很漂亮,4.91003521547928
玩水,4.895950475597541
朋友,4.85484879991199
交通,4.8283571844650135
蚊子,4.82184250344382
孩子,4.746807317500906
包區,4.627686489002862
雨棚,4.555490197798373
沙坑,4.516460853892638
整理,4.4382601065851635
水池,4.390734964722318
景色,4.373998172366793
露友,4.321460838838912
主人,4.155012631201248
草地,4.119002193678215
小朋友,4.1030528922705365
夜景,3.992327048924152
冰箱,3.950712167688518
浴廁,3.6522191791325214
草皮,3.6421890047725842
地方,3.6421890047725842
小孩,3.6302841022662657
用心,3.60689122269156
營位,3.593493893119739
浴室,3.5470602967045344
營主,2.2770754657321404
